City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
98,Aransas Pass,US,2021-01-16 15:15:59,27.9095,-97.15,48.0,57,1,7.29
99,Ostrovnoy,RU,2021-01-16 15:17:57,68.0531,39.5131,19.38,96,100,14.85
100,Tiksi,RU,2021-01-16 15:17:57,71.6872,128.8694,-8.79,91,100,13.71
101,Touros,BR,2021-01-16 15:17:57,-5.1989,-35.4608,86.0,58,75,14.97
102,Carnarvon,AU,2021-01-16 15:17:57,-24.8667,113.6333,78.8,100,17,1.14
103,Seoul,KR,2021-01-16 15:15:56,37.5683,126.9778,19.4,48,0,10.36
104,Fort Nelson,CA,2021-01-16 15:15:07,58.8053,-122.7002,3.2,85,1,4.61
105,Kavaratti,IN,2021-01-16 15:17:58,10.5669,72.642,82.27,77,10,9.42
106,Kushiro,JP,2021-01-16 15:17:00,42.975,144.3747,21.9,86,0,6.42
107,Kapaa,US,2021-01-16 15:15:17,22.0752,-159.319,69.8,94,20,4.61
108,Punta Arenas,CL,2021-01-16 15:17:58,-53.15,-70.9167,60.8,59,90,14.97
109,Eydhafushi,MV,2021-01-16 15:17:58,5.1033,73.0708,81.79,76,100,8.1
110,Oktyabrskiy,RU,2021-01-16 15:17:58,54.4815,53.471,14.07,94,100,16.49
111,Quime,BO,2021-01-16 15:17:58,-16.9833,-67.2167,57.96,70,98,5.77
112,Chokurdakh,RU,2021-01-16 15:17:58,70.6333,147.9167,-12.01,88,100,14.07
113,Kingman,US,2021-01-16 15:17:58,35.1894,-114.053,44.6,29,1,11.5
114,Cornaredo,IT,2021-01-16 15:17:13,45.497,9.0261,42.01,63,7,3.0
115,Mar Del Plata,AR,2021-01-16 15:14:28,-38.0023,-57.5575,75.2,83,75,13.8
116,Cabo Rojo,PR,2021-01-16 15:17:58,18.0866,-67.1457,84.0,59,21,7.0
117,Ballangen,NO,2021-01-16 15:17:58,68.3428,16.8315,33.8,93,90,5.75
118,Mount Isa,AU,2021-01-16 15:13:18,-20.7333,139.5,86.0,13,0,19.57
119,Kapustin Yar,RU,2021-01-16 15:17:59,48.5831,45.7372,20.08,94,33,13.42
120,Cam Ranh,VN,2021-01-16 15:17:59,11.9214,109.1591,73.4,68,20,9.22
121,Srednekolymsk,RU,2021-01-16 15:17:59,67.45,153.6833,-32.87,79,94,3.33
122,Lagoa,PT,2021-01-16 15:17:59,39.05,-27.9833,59.88,83,100,7.23
123,Barrow,US,2021-01-16 15:17:59,71.2906,-156.7887,-2.2,78,90,17.27
124,Pisco,PE,2021-01-16 15:14:29,-13.7,-76.2167,73.4,78,0,6.91
125,Kathu,TH,2021-01-16 15:17:59,7.9178,98.3332,78.8,83,40,9.22
126,Tucuma,BR,2021-01-16 15:17:59,-0.1833,-50.05,85.06,68,37,7.43
127,Vardo,NO,2021-01-16 15:17:59,70.3705,31.1107,32.0,86,40,16.11
128,Pekin,CN,2021-01-16 15:17:23,39.9075,116.3972,30.0,27,0,1.01
129,Guarapari,BR,2021-01-16 15:18:00,-20.6667,-40.4975,86.0,58,40,14.97
130,Otradnoye,RU,2021-01-16 15:18:00,59.7775,30.8181,7.0,85,75,6.71
131,Kasamwa,TZ,2021-01-16 15:15:05,-2.85,32.4333,71.4,86,90,2.48
132,Camapua,BR,2021-01-16 15:18:00,-19.5314,-54.0439,84.6,62,97,15.3
133,Avarua,CK,2021-01-16 15:18:00,-21.2078,-159.775,73.4,94,86,4.61
134,Ust-Kuyga,RU,2021-01-16 15:18:00,70.0167,135.6,-28.73,83,100,0.56
135,Penzance,GB,2021-01-16 15:18:00,50.1186,-5.5371,50.0,71,90,12.66
136,Hermanus,ZA,2021-01-16 15:15:14,-34.4187,19.2345,75.0,64,8,5.99
137,Buta,CD,2021-01-16 15:18:00,2.7858,24.73,85.14,46,99,3.56
138,Hithadhoo,MV,2021-01-16 15:18:00,-0.6,73.0833,82.04,75,100,11.27
139,Nanortalik,GL,2021-01-16 15:15:23,60.1432,-45.2371,25.07,95,93,5.75
140,Katsuura,JP,2021-01-16 15:18:01,35.1333,140.3,46.99,49,75,17.27
141,Lorengau,PG,2021-01-16 15:18:01,-2.0226,147.2712,82.54,78,100,11.86
142,Victoria,HK,2021-01-16 15:18:01,22.2855,114.1577,62.01,77,99,1.99
143,Salalah,OM,2021-01-16 15:18:01,17.0151,54.0924,75.2,69,0,3.44
144,Cabo San Lucas,MX,2021-01-16 15:13:30,22.8909,-109.9124,57.2,43,20,11.5
145,Afrikanda,RU,2021-01-16 15:18:01,67.4429,32.7828,24.01,97,66,7.11
146,Maple Creek,CA,2021-01-16 15:18:02,49.9168,-109.4848,33.8,51,43,10.36
147,Plettenberg Bay,ZA,2021-01-16 15:18:02,-34.0527,23.3716,71.74,65,7,14.41
148,Broome,US,2021-01-16 15:18:02,42.2506,-75.833,34.0,100,90,13.8
149,Avera,US,2021-01-16 15:18:02,33.194,-82.5271,42.01,52,1,12.66
150,Vaini,TO,2021-01-16 15:18:02,-21.2,-175.2,77.0,94,75,4.61
151,Camocim,BR,2021-01-16 15:18:02,-2.9022,-40.8411,89.38,52,43,14.43
152,Pevek,RU,2021-01-16 15:15:27,69.7008,170.3133,-17.77,84,49,5.14
153,Russell,US,2021-01-16 15:18:02,32.3502,-85.1999,41.0,48,1,8.05
154,Barra Do Corda,BR,2021-01-16 15:18:02,-5.5,-45.25,81.81,86,7,4.21
155,Hobart,AU,2021-01-16 15:13:07,-42.8794,147.3294,51.8,50,40,18.41
156,Okhotsk,RU,2021-01-16 15:15:24,59.3833,143.3,-15.25,86,92,8.72
157,Imbituba,BR,2021-01-16 15:18:03,-28.24,-48.6703,84.2,74,40,13.8
158,Abapo,BO,2021-01-16 15:18:03,-18.8333,-63.4667,88.81,50,29,3.69
159,East London,ZA,2021-01-16 15:18:03,-33.0153,27.9116,69.8,68,0,27.63
160,Upernavik,GL,2021-01-16 15:18:03,72.7868,-56.1549,11.98,92,18,4.56
161,Sabang,ID,2021-01-16 15:18:03,5.8933,95.3214,78.35,84,96,10.83
162,Husavik,IS,2021-01-16 15:18:03,66.0449,-17.3389,35.6,93,90,4.61
163,Saint-Philippe,RE,2021-01-16 15:18:03,-21.3585,55.7679,82.4,83,0,14.97
164,Vestmannaeyjar,IS,2021-01-16 15:18:03,63.4427,-20.2734,39.2,87,90,23.02
165,Kavieng,PG,2021-01-16 15:18:03,-2.5744,150.7967,83.14,79,93,16.46
166,Provideniya,RU,2021-01-16 15:15:23,64.3833,-173.3,-1.46,85,100,10.27
167,Piterka,RU,2021-01-16 15:18:04,50.6803,47.4454,15.22,93,79,19.17
168,Shenzhen,CN,2021-01-16 15:18:04,22.5455,114.0683,63.0,87,97,10.33
169,Oparino,RU,2021-01-16 15:18:04,59.8518,48.2783,2.64,93,100,11.43
170,Lithgow,AU,2021-01-16 15:18:04,-33.4833,150.15,57.99,77,0,4.9
171,Porto Calvo,BR,2021-01-16 15:18:04,-9.045,-35.3983,87.8,51,40,13.8
172,Sassandra,CI,2021-01-16 15:18:04,4.95,-6.0833,84.33,67,51,6.06
173,Mahebourg,MU,2021-01-16 15:18:04,-20.4081,57.7,82.4,78,40,8.05
174,Kaitangata,NZ,2021-01-16 15:18:04,-46.2817,169.8464,57.07,94,97,7.87
175,Machali,CL,2021-01-16 15:18:05,-34.1833,-70.6667,73.4,43,0,6.4
176,Puteyets,RU,2021-01-16 15:18:05,65.1716,57.091,-13.5,89,2,8.32
177,Muscat,OM,2021-01-16 15:18:05,23.6139,58.5922,71.6,68,0,2.3
178,Sibolga,ID,2021-01-16 15:18:05,1.7427,98.7792,77.0,78,78,3.49
179,Indramayu,ID,2021-01-16 15:18:05,-6.3264,108.32,81.45,81,99,6.35
180,Ilulissat,GL,2021-01-16 15:18:06,69.2167,-51.1,12.2,52,20,8.05
181,Kanel,SN,2021-01-16 15:18:06,15.4916,-13.1763,92.12,10,87,14.45
182,Poum,NC,2021-01-16 15:18:06,-20.2333,164.0167,81.5,80,100,4.14
183,Tomigusuku,JP,2021-01-16 15:18:06,26.185,127.675,60.8,94,75,17.27
184,Hobyo,SO,2021-01-16 15:18:06,5.3505,48.5268,77.72,76,1,17.4
185,Acapulco,MX,2021-01-16 15:18:06,16.8634,-99.8901,77.0,88,90,4.61
186,Kloulklubed,PW,2021-01-16 15:18:06,7.0419,134.2556,77.0,94,75,4.61
187,Tuktoyaktuk,CA,2021-01-16 15:18:06,69.4541,-133.0374,-4.0,77,90,11.5
188,Kenora,CA,2021-01-16 15:13:36,49.8167,-94.4337,12.2,85,90,4.61
189,General Roca,AR,2021-01-16 15:18:06,-39.0333,-67.5833,68.0,40,40,9.22
190,Bethel,US,2021-01-16 15:18:06,41.3712,-73.414,39.99,100,90,3.44
191,Bud,US,2021-01-16 15:18:06,39.447,-86.1758,30.0,98,84,9.17
192,Dibombari,CM,2021-01-16 15:18:07,4.1787,9.6561,87.8,58,69,8.25
193,Isangel,VU,2021-01-16 15:18:07,-19.55,169.2667,80.87,77,100,5.12
194,Ponta Do Sol,PT,2021-01-16 15:18:07,32.6667,-17.1,63.0,60,97,5.01
195,Salta,AR,2021-01-16 15:18:07,-24.7859,-65.4117,82.4,57,40,6.91
196,Lingao,CN,2021-01-16 15:18:07,19.9103,109.6859,64.9,83,63,9.57
